Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
19672,Critical,0.04,99.23,8.99,3224,Claudia White,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.35,South,Tennessee,Gallatin,37066,2/4/2011,2/5/2011,103.188,3,302.93,86510
19673,Critical,0.01,7.64,5.83,3224,Claudia White,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",0.36,South,Tennessee,Gallatin,37066,2/4/2011,2/5/2011,11.472,2,16.72,86510
19674,Critical,0.08,65.99,19.99,3224,Claudia White,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,iDEN i95,0.59,South,Tennessee,Gallatin,37066,2/4/2011,2/5/2011,-89.278,2,116.32,86510
18126,Not Specified,0.02,4.97,5.71,3224,Claudia White,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,"DAX Value U-Channel Document Frames, Easel Back",0.54,South,Tennessee,Gallatin,37066,7/4/2012,7/6/2012,-321.706,13,65.85,86512
22291,Not Specified,0.1,208.16,68.02,3225,Robyn Crawford,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",0.58,South,Tennessee,Germantown,38138,1/14/2010,1/14/2010,-137.522,4,768.81,86507
21409,Critical,0.03,3.14,1.14,3225,Robyn Crawford,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Adams ""While You Were Out"" Message Pads",0.4,South,Tennessee,Germantown,38138,5/10/2011,5/10/2011,-30.058,12,38.81,86511
20556,Medium,0.08,58.14,36.61,3225,Robyn Crawford,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,0.61,South,Tennessee,Germantown,38138,2/11/2013,2/12/2013,4.44,11,626.95,86513
20557,Medium,0.02,32.98,5.5,3225,Robyn Crawford,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,0.75,South,Tennessee,Germantown,38138,2/11/2013,2/12/2013,-212.52,8,280.71,86513
20558,Medium,0.01,80.98,35,3225,Robyn Crawford,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Carina Double Wide Media Storage Towers in Natural & Black,0.81,South,Tennessee,Germantown,38138,2/11/2013,2/13/2013,487.392,8,676.35,86513
22292,Not Specified,0.07,90.48,19.99,3226,Arthur Gold,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,0.4,South,Tennessee,Hendersonville,37075,1/14/2010,1/15/2010,-11.816,2,183.39,86507
22293,Not Specified,0.01,9.48,7.29,3226,Arthur Gold,Express Air,Small Business,Furniture,Office Furnishings,Small Pack,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",0.45,South,Tennessee,Hendersonville,37075,1/14/2010,1/16/2010,238.9338,1,12.9,86507
22294,Not Specified,0.02,4.28,0.94,3226,Arthur Gold,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,South,Tennessee,Hendersonville,37075,1/14/2010,1/15/2010,-105.126,4,17.89,86507
24343,Medium,0.06,22.24,1.99,3226,Arthur Gold,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",0.43,South,Tennessee,Hendersonville,37075,12/28/2010,12/30/2010,95.388,12,255.88,86509
18297,Critical,0.01,500.98,126,3228,Thomas Frazier,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,0.6,Central,Wisconsin,Sun Prairie,53590,2/6/2012,2/7/2012,3764.4123,11,5455.67,87439
18298,Critical,0.08,140.99,4.2,3228,Thomas Frazier,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,7160,0.59,Central,Wisconsin,Sun Prairie,53590,2/6/2012,2/8/2012,-449.526,2,220.51,87439
18307,Not Specified,0.06,175.99,4.99,3228,Thomas Frazier,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,5165,0.59,Central,Wisconsin,Sun Prairie,53590,9/13/2013,9/14/2013,1796.12964,22,3279.16,87443
18940,Not Specified,0.01,24.95,2.99,3229,Sharon Kessler,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Large Capacity Hanging Post Binders,0.39,Central,Wisconsin,Superior,54880,7/21/2010,7/22/2010,261.3858,15,378.82,87435
18396,High,0.03,22.98,1.99,3229,Sharon Kessler,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Memorex 80 Minute CD-R, 30/Pack",0.46,Central,Wisconsin,Superior,54880,11/18/2011,11/20/2011,415.8906,26,602.74,87438
18397,High,0.02,3.78,0.71,3229,Sharon Kessler,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulldog Clip,0.39,Central,Wisconsin,Superior,54880,11/18/2011,11/20/2011,89.8794,35,130.26,87438
18398,High,0.03,34.76,8.22,3229,Sharon Kessler,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",0.57,Central,Wisconsin,Superior,54880,11/18/2011,11/18/2011,34.694,9,329.06,87438
18399,High,0.04,65.99,5.63,3229,Sharon Kessler,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,2190,0.56,Central,Wisconsin,Superior,54880,11/18/2011,11/20/2011,17.303,9,518.01,87438
18308,Not Specified,0.07,2.61,0.5,3229,Sharon Kessler,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 479,0.39,Central,Wisconsin,Superior,54880,9/13/2013,9/15/2013,41.0136,23,59.44,87443
18941,Not Specified,0,15.98,8.99,3230,Monica Stuart,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",0.64,Central,Wisconsin,Waukesha,53186,7/21/2010,7/23/2010,-135.46,9,152.18,87435
19062,Critical,0.06,4.91,5.68,3230,Monica Stuart,Express Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,Central,Wisconsin,Waukesha,53186,12/13/2010,12/13/2010,-31.68825,10,53.89,87436
19063,Critical,0.07,48.94,5.86,3230,Monica Stuart,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1916,0.35,Central,Wisconsin,Waukesha,53186,12/13/2010,12/14/2010,690.7038,21,1001.02,87436
19334,Not Specified,0.04,90.97,14,3230,Monica Stuart,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Lexmark Z54se Color Inkjet Printer,0.36,Central,Wisconsin,Waukesha,53186,1/22/2013,1/23/2013,-274.813512,1,101.32,87442
25402,Not Specified,0.1,1.86,2.58,3231,Arthur Fleming,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,"Super Bands, 12/Pack",0.82,Central,Wisconsin,Wausau,54401,10/10/2011,10/11/2011,-29.4732,6,12.04,87437
22455,High,0.1,14.27,7.27,3231,Arthur Fleming,Express Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",0.38,Central,Wisconsin,Wausau,54401,5/26/2012,5/28/2012,-10.2235,12,159.92,87440
23199,High,0.07,3.69,0.5,3231,Arthur Fleming,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 501,0.38,Central,Wisconsin,Wausau,54401,7/12/2012,7/13/2012,27.4689,11,39.81,87441
19335,Not Specified,0.08,5.98,7.15,3231,Arthur Fleming,Regular Air,Small Business,Office Supplies,Paper,Small Box,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),0.36,Central,Wisconsin,Wausau,54401,1/22/2013,1/24/2013,-114.3652,6,34.88,87442
23381,High,0.08,140.81,24.49,3233,Zachary House,Regular Air,Consumer,Furniture,Chairs & Chairmats,Large Box,Hon Olson Stacker Stools,0.57,East,Ohio,Austintown,44515,6/10/2012,6/12/2012,1.17600000000002,4,544.61,91569
23382,High,0.06,43.57,16.36,3233,Zachary House,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Trav-L-File Heavy-Duty Shuttle II, Black",0.55,East,Ohio,Austintown,44515,6/10/2012,6/12/2012,28.44,11,488.71,91569
23383,High,0.02,55.99,1.25,3233,Zachary House,Express Air,Consumer,Technology,Telephones and Communication,Small Pack,Accessory2,0.55,East,Ohio,Austintown,44515,6/10/2012,6/11/2012,-27.0336,4,193.69,91569
25405,Medium,0.02,37.76,12.9,3233,Zachary House,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Companion Letter/Legal File, Black",0.57,East,Ohio,Austintown,44515,12/24/2012,12/25/2012,-16.545,4,158.91,91570
21008,Not Specified,0.07,5.94,9.92,3235,Aaron Davies Bruce,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,West,California,Beverly Hills,90210,2/2/2012,2/4/2012,-169.165,7,42.34,91253
21009,Not Specified,0.01,39.98,9.2,3235,Aaron Davies Bruce,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,0.65,West,California,Beverly Hills,90210,2/2/2012,2/3/2012,30.2427,1,43.83,91253
21010,Not Specified,0.02,194.3,11.54,3235,Aaron Davies Bruce,Regular Air,Home Office,Furniture,Office Furnishings,Large Box,Electrix Halogen Magnifier Lamp,0.59,West,California,Beverly Hills,90210,2/2/2012,2/2/2012,1560.8628,11,2262.12,91253
21011,Not Specified,0.07,6.98,9.69,3235,Aaron Davies Bruce,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Eldon Shelf Savers™ Cubes and Bins,0.83,West,California,Beverly Hills,90210,2/2/2012,2/2/2012,-197.13,6,41.48,91253
25638,Medium,0.09,115.99,8.99,3236,Heidi Best,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,5185,0.58,West,California,Brentwood,94513,3/5/2011,3/7/2011,249.102,7,642.57,91252
22814,High,0.08,8.75,8.54,3236,Heidi Best,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Eldon® 400 Class™ Desk Accessories, Black Carbon",0.43,West,California,Brentwood,94513,2/11/2012,2/13/2012,-16.49,3,26.71,91254
22815,High,0.04,7.28,11.15,3236,Heidi Best,Express Air,Home Office,Office Supplies,Paper,Small Box,"Array® Parchment Paper, Assorted Colors",0.37,West,California,Brentwood,94513,2/11/2012,2/12/2012,-270.96,11,81.77,91254
22816,High,0.02,35.48,35,3236,Heidi Best,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,Belkin OmniView SE Rackmount Kit,0.85,West,California,Brentwood,94513,2/11/2012,2/13/2012,-1087.36,10,361.18,91254
25637,Medium,0.05,2.78,0.97,3236,Heidi Best,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 333,0.59,West,California,Brentwood,94513,3/5/2013,3/5/2013,-3.67,4,10.91,91255
19179,Low,0.06,115.99,5.92,3238,Kathleen P Bloom,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,8890,0.58,West,Oregon,Corvallis,97330,6/4/2010,6/6/2010,-13.068,5,495.82,89564
19071,Low,0.08,6.3,0.5,3238,Kathleen P Bloom,Express Air,Corporate,Office Supplies,Labels,Small Box,Avery 51,0.39,West,Oregon,Corvallis,97330,5/27/2011,6/5/2011,74.451,17,107.9,89565
24166,Medium,0.05,83.1,6.13,3239,Kim Reese,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",0.45,West,Oregon,Eugene,97405,5/7/2012,5/8/2012,284.84,6,492.62,89566
21785,Medium,0.05,7.98,1.25,3239,Kim Reese,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",0.35,West,Oregon,Eugene,97405,3/28/2013,3/30/2013,59.4849,11,86.21,89567
21786,Medium,0.09,155.99,8.08,3239,Kim Reese,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,I888 World Phone,0.6,West,Oregon,Eugene,97405,3/28/2013,3/30/2013,1093.1256,13,1584.24,89567
23384,Medium,0.05,7.59,4,3239,Kim Reese,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",0.42,West,Oregon,Eugene,97405,4/29/2013,5/1/2013,-10.73,1,11.64,89568
19959,Low,0.05,124.49,51.94,3239,Kim Reese,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,0.63,West,Oregon,Eugene,97405,7/11/2013,7/13/2013,-259.62816,3,379.21,89569
22271,Medium,0.07,5.98,5.15,3239,Kim Reese,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 193,0.36,West,Oregon,Eugene,97405,10/18/2013,10/20/2013,-57.37,20,122.77,89570
19630,Critical,0.08,7.28,5.47,3241,Terri Link,Regular Air,Small Business,Office Supplies,Paper,Small Box,Southworth Structures Collection™,0.35,West,California,Brentwood,94513,9/21/2011,9/22/2011,-16.46,3,23.24,88332
18515,Low,0.08,12.07,6.2,3241,Terri Link,Regular Air,Small Business,Furniture,Office Furnishings,Wrap Bag,Eldon® 500 Class™ Desk Accessories,0.52,West,California,Brentwood,94513,3/15/2012,3/17/2012,20.67,6,73.82,88333
24011,Critical,0,146.34,43.75,3242,Cynthia Gross,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Bevis Round Conference Table Top & Single Column Base,0.65,West,California,Burbank,91505,1/11/2013,1/13/2013,-23.3244,3,485.08,88336
23266,Low,0.1,2.18,5,3242,Cynthia Gross,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,*Staples* Letter Opener,0.81,West,California,Burbank,91505,10/1/2013,10/5/2013,-195.93,22,46.22,88338
23084,High,0,7.28,3.52,3243,Marlene Phillips,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",0.68,East,Connecticut,Bristol,6010,6/10/2010,6/10/2010,-25.104,3,24.44,88329
25172,Medium,0,53.98,5.5,3244,Erica Pittman,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,0.62,West,Idaho,Eagle,83616,11/18/2012,11/21/2012,598.18,25,1394.72,88334
24285,Critical,0.09,5.78,4.96,3244,Erica Pittman,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1899,0.36,West,Idaho,Eagle,83616,7/9/2013,7/12/2013,-61.04016,13,71.54,88337
26213,Critical,0.05,89.99,42,3244,Erica Pittman,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,West,Idaho,Eagle,83616,10/11/2013,10/13/2013,-699.72,24,2156.25,88339
25191,Low,0.07,8.69,2.99,3244,Erica Pittman,Express Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",0.39,West,Idaho,Eagle,83616,11/11/2013,11/20/2013,162.022784,37,321.52,88340
21729,High,0.05,3.98,5.26,3245,Erica Cowan,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Presentation Index for Binding Systems,0.38,East,New Hampshire,Bedford,3110,12/22/2012,12/22/2012,-28.9455,9,38.51,88335
23267,Low,0.06,5.18,2.04,3246,Wanda Harris,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,Array® Memo Cubes,0.36,East,New Hampshire,Hudson,3051,10/1/2010,10/1/2010,1.9504,4,21.86,88330
19916,Not Specified,0.08,4.48,1.22,3247,Pamela Albright,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,Spiral Phone Message Books with Labels by Adams,0.36,East,New Jersey,Tinton Falls,7701,5/9/2011,5/12/2011,6.79,4,17.63,88331
18265,High,0.07,2.78,1.49,3248,Earl Donnelly,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Suede Grain Vinyl Binders,0.36,South,Louisiana,Slidell,70458,5/7/2010,5/8/2010,-340.5311,17,47.12,87297
20750,Low,0.06,125.99,8.08,3248,Earl Donnelly,Express Air,Corporate,Technology,Telephones and Communication,Small Box,M3682,0.57,South,Louisiana,Slidell,70458,12/26/2011,1/14/2012,2.478,20,2180.31,87300
25820,High,0.03,42.8,2.99,3249,Nicole Goldstein,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.36,East,Maryland,Annapolis,21403,5/23/2010,5/24/2010,462.921,16,670.9,87298
24477,Critical,0.1,19.98,4,3249,Nicole Goldstein,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Belkin 105-Key Black Keyboard,0.68,East,Maryland,Annapolis,21403,3/2/2012,3/4/2012,-37.99,10,193.55,87301
24478,Critical,0,12.28,6.47,3249,Nicole Goldstein,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1881,0.38,East,Maryland,Annapolis,21403,3/2/2012,3/2/2012,44.04,11,142.36,87301
24625,High,0.06,128.24,12.65,3249,Nicole Goldstein,Regular Air,Small Business,Furniture,Chairs & Chairmats,Medium Box,SAFCO Folding Chair Trolley,,East,Maryland,Annapolis,21403,9/11/2012,9/13/2012,1844.96,23,3000.54,87302
23843,Medium,0,4.91,5.68,3249,Nicole Goldstein,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,East,Maryland,Annapolis,21403,1/23/2013,1/24/2013,-134.17234,11,59.31,87303
26207,High,0.03,6.48,8.19,3250,Ian Gillespie,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 217,0.37,East,Maryland,Aspen Hill,20906,10/24/2013,10/26/2013,-13.13,1,10.51,87305
5511,Critical,0.02,5.28,6.26,3251,Peter Brooks,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1928,0.4,East,New York,New York City,10112,12/11/2010,12/12/2010,-131.16,76,412.72,39076
8207,High,0.03,6.48,8.19,3251,Peter Brooks,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 217,0.37,East,New York,New York City,10112,10/24/2011,10/26/2011,-15.756,4,42.02,58659
2748,Low,0.03,11.97,5.81,3251,Peter Brooks,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Staples SlimLine Pencil Sharpener,0.6,East,New York,New York City,10112,12/26/2011,1/22/2012,-31.74,31,388.52,19841
2749,Low,0.08,195.99,4.2,3251,Peter Brooks,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,688,0.6,East,New York,New York City,10112,12/26/2011,1/26/2012,-557.953,13,2092.05,19841
6477,Critical,0.1,19.98,4,3251,Peter Brooks,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Belkin 105-Key Black Keyboard,0.68,East,New York,New York City,10112,3/2/2012,3/4/2012,-37.99,39,754.85,46115
6478,Critical,0,12.28,6.47,3251,Peter Brooks,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1881,0.38,East,New York,New York City,10112,3/2/2012,3/2/2012,44.04,43,556.49,46115
6625,High,0.06,128.24,12.65,3251,Peter Brooks,Regular Air,Small Business,Furniture,Chairs & Chairmats,Medium Box,SAFCO Folding Chair Trolley,,East,New York,New York City,10112,9/11/2012,9/13/2012,1844.96,92,12002.16,47109
5843,Medium,0,4.91,5.68,3251,Peter Brooks,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,East,New York,New York City,10112,1/23/2013,1/24/2013,-173.1256,45,242.65,41441
5324,Critical,0.01,11.34,5.01,3251,Peter Brooks,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 188,0.36,East,New York,New York City,10112,3/30/2013,4/1/2013,-11.83,2,29.03,37859
265,High,0.07,2.78,1.49,3251,Peter Brooks,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Suede Grain Vinyl Binders,0.36,East,New York,New York City,10112,5/7/2013,5/8/2013,6.732,62,171.84,1829
4319,Medium,0.06,70.98,26.74,3251,Peter Brooks,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Black",0.6,East,New York,New York City,10112,5/7/2013,5/9/2013,-127.94,13,919.49,30784
4320,Medium,0.02,6.7,1.56,3251,Peter Brooks,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Turquoise Lead Holder with Pocket Clip,0.52,East,New York,New York City,10112,5/7/2013,5/8/2013,80.13,62,433.54,30784
7820,High,0.03,42.8,2.99,3251,Peter Brooks,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.36,East,New York,New York City,10112,5/23/2013,5/24/2013,807.381,57,2390.07,55908
2750,Low,0.06,125.99,8.08,3251,Peter Brooks,Express Air,Corporate,Technology,Telephones and Communication,Small Box,M3682,0.57,East,New York,New York City,10112,12/26/2013,1/14/2014,1304.559,86,9375.35,19841
23324,Critical,0.01,11.34,5.01,3252,Milton Harrell,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 188,0.36,East,New York,Rotterdam,12306,3/30/2010,4/1/2010,-11.83,1,14.52,87296
23511,Critical,0.02,5.28,6.26,3252,Milton Harrell,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1928,0.4,East,New York,Rotterdam,12306,12/11/2010,12/12/2010,-65.58,19,103.18,87299
20748,Low,0.03,11.97,5.81,3252,Milton Harrell,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Staples SlimLine Pencil Sharpener,0.6,East,New York,Rotterdam,12306,12/26/2011,1/22/2012,-15.87,8,100.26,87300
20749,Low,0.08,195.99,4.2,3252,Milton Harrell,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,688,0.6,East,New York,Rotterdam,12306,12/26/2011,1/26/2012,-278.9765,3,482.78,87300
22319,Medium,0.06,70.98,26.74,3252,Milton Harrell,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Black",0.6,East,New York,Rotterdam,12306,5/7/2013,5/9/2013,-127.94,3,212.19,87304
22320,Medium,0.02,6.7,1.56,3252,Milton Harrell,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Turquoise Lead Holder with Pocket Clip,0.52,East,New York,Rotterdam,12306,5/7/2013,5/8/2013,77.1972,16,111.88,87304
19742,Critical,0.02,120.98,9.07,3254,Ken Watson,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC VeloBinder Electric Binding Machine,0.35,South,Florida,Tallahassee,32303,8/4/2011,8/4/2011,214.338,6,718.47,90489
19743,Critical,0.1,100.98,57.38,3254,Ken Watson,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",0.78,South,Florida,Tallahassee,32303,8/4/2011,8/6/2011,5273.286,6,602.6,90489
19744,Critical,0.09,59.76,9.71,3254,Ken Watson,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",0.57,South,Florida,Tallahassee,32303,8/4/2011,8/5/2011,271.818,14,826.78,90489
21046,Critical,0.06,47.98,3.61,3255,Maureen Whitley,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",0.71,South,Florida,Tamarac,33319,8/18/2010,8/20/2010,596.808,2,97.96,90488
24708,Low,0.05,6.68,5.41,3255,Maureen Whitley,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 195,0.37,South,Florida,Tamarac,33319,11/25/2013,11/27/2013,48.21,12,81.15,90490
18728,Not Specified,0.01,349.45,60,3257,Sharon Marcus,Delivery Truck,Consumer,Furniture,Tables,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",,West,Washington,Longview,98632,5/26/2010,5/27/2010,3739.3929,15,5419.41,88825
21852,Medium,0,25.38,8.99,3257,Sharon Marcus,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Chairman Wall Clock",0.5,West,Washington,Longview,98632,11/13/2010,11/15/2010,470.338,26,700.41,88826
19405,Low,0.02,5.08,3.63,3257,Sharon Marcus,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,"Master Caster Door Stop, Gray",0.51,West,Washington,Longview,98632,5/23/2011,5/25/2011,-2.91,5,26.44,88827
19406,Low,0,55.48,6.79,3257,Sharon Marcus,Regular Air,Consumer,Office Supplies,Paper,Small Box,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",0.37,West,Washington,Longview,98632,5/23/2011,5/27/2011,320.2014,8,464.06,88827
19280,Critical,0.1,4.98,0.8,3257,Sharon Marcus,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Rediform S.O.S. Phone Message Books,0.36,West,Washington,Longview,98632,4/3/2012,4/5/2012,22.8804,7,33.16,88831
21853,Medium,0.01,4.98,4.72,3257,Sharon Marcus,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1949,0.36,West,Washington,Longview,98632,11/13/2013,11/14/2013,9.54448,9,49.07,88835
23010,Not Specified,0.02,55.94,6.55,3258,Gretchen Best Wilkins,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",0.68,West,Washington,Lynnwood,98037,3/21/2010,3/23/2010,401.85,11,646.88,88824
23523,Low,0.02,81.94,55.81,3258,Gretchen Best Wilkins,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0.6,West,Washington,Lynnwood,98037,9/27/2011,10/2/2011,-624.29,12,1047.19,88829
22498,Low,0.06,417.4,75.23,3258,Gretchen Best Wilkins,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,0.79,West,Washington,Lynnwood,98037,2/5/2012,2/9/2012,9.93000000000006,11,4681.37,88830
24111,Not Specified,0.1,199.99,24.49,3258,Gretchen Best Wilkins,Regular Air,Consumer,Technology,Copiers and Fax,Large Box,Canon PC-428 Personal Copier,0.46,West,Washington,Lynnwood,98037,7/10/2012,7/12/2012,988.199,11,1988.06,88832
24112,Not Specified,0.03,6.48,7.37,3258,Gretchen Best Wilkins,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 210,0.37,West,Washington,Lynnwood,98037,7/10/2012,7/12/2012,-50.27,5,36.4,88832
23621,Critical,0.03,6.48,6.6,3258,Gretchen Best Wilkins,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 21,0.37,West,Washington,Lynnwood,98037,2/2/2013,2/3/2013,-130.5,12,78.59,88833
